============================= test session starts ==============================
platform linux -- Python 3.12.3, pytest-7.4.3, pluggy-1.6.0 -- /home/jhonslife/Didin Facil/backend/venv/bin/python3
cachedir: .pytest_cache
rootdir: /home/jhonslife/Didin Facil/backend
configfile: pytest.ini
plugins: asyncio-0.21.1, anyio-3.7.1, cov-4.1.0
backend/tests/unit/test_license_service.py::TestPlanFeatures::test_get_plan_features_free PASSED [ 32%]
backend/tests/unit/test_license_service.py::TestPlanFeatures::test_get_plan_features_unknown PASSED [ 32%]
backend/tests/unit/test_license_service.py::TestLicenseServiceEdgeCases::test_validate_hwid_with_empty_string PASSED [ 32%]
backend/tests/unit/test_license_service.py::TestLicenseServiceEdgeCases::test_get_license_by_email_with_special_chars PASSED [ 32%]
backend/tests/unit/test_license_service.py::TestLicenseServiceEdgeCases::test_register_device_with_long_hwid PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_list_marketplaces_returns_all_marketplaces PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_list_marketplaces_structure PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_success PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_with_pagination PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_with_price_filters PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_invalid_marketplace PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_unavailable PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_query_too_short PASSED [ 33%]
backend/tests/unit/test_marketplaces_routes.py::test_search_marketplace_error PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_marketplaces_success PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_marketplaces_with_specific_list PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_marketplaces_with_per_page PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_marketplaces_invalid_marketplace PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_marketplaces_error PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_find_best_deal_success PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_find_best_deal_with_criteria PASSED [ 34%]
backend/tests/unit/test_marketplaces_routes.py::test_find_best_deal_not_found PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_find_best_deal_error PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_product_details_success PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_product_details_invalid_marketplace PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_product_details_unavailable_marketplace PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_product_details_not_found PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_product_details_error PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_categories_success PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_categories_with_parent PASSED [ 35%]
backend/tests/unit/test_marketplaces_routes.py::test_get_categories_invalid_marketplace PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_get_categories_unavailable_marketplace PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_get_categories_error PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_product_response_from_product PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_product_response_without_optional_fields PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_search_with_sort_options PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_search_max_per_page PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_search_exceeds_max_per_page PASSED [ 36%]
backend/tests/unit/test_marketplaces_routes.py::test_compare_max_per_page PASSED [ 37%]
backend/tests/unit/test_marketplaces_routes.py::test_best_deal_rating_boundaries PASSED [ 37%]
backend/tests/unit/test_marketplaces_routes.py::test_comparison_returns_errors_dict PASSED [ 37%]
backend/tests/unit/test_marketplaces_routes.py::test_comparison_without_best_values PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_payment_success PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_payment_with_correct_url PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_subscription_success PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_authorized_payment_success PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_payment_success PASSED [ 37%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_payment_payload_structure PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_subscription_raises_not_implemented PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_license_payment_success PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_license_payment_uses_correct_url PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_create_license_payment_external_reference PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_cancel_subscription_success PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_cancel_subscription_failure PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_log_event_success PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_log_event_stores_event_type PASSED [ 38%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_send_license_email PASSED [ 39%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_payment_history_with_results PASSED [ 39%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoService::test_get_payment_history_empty PASSED [ 39%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoServiceEdgeCases::test_get_payment_raises_on_http_error PASSED [ 39%]
backend/tests/unit/test_mercadopago_service.py::TestMercadoPagoServiceEdgeCases::test_create_payment_with_special_chars_in_email PASSED [ 39%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_gauge_basic PASSED [ 39%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_gauge_with_labels PASSED [ 39%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_counter_basic PASSED [ 39%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_counter_with_labels PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_histogram PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_add_histogram_with_labels PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_render_empty PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestMetricsCollector::test_render_multiple_metrics PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestGetWorkerMetrics::test_get_worker_metrics_redis_error PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestGetPlatformMetrics::test_get_platform_metrics_empty PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestGetApiMetrics::test_get_api_metrics_empty PASSED [ 40%]
backend/tests/unit/test_metrics_routes.py::TestPrometheusMetricsEndpoint::test_metrics_endpoint PASSED [ 40%]
backend/tests/unit/test_middleware.py::TestRequestIDMiddleware::test_request_id_added_to_response PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRequestIDMiddleware::test_request_id_is_uuid PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRequestIDMiddleware::test_request_id_available_in_request_state PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRequestIDMiddleware::test_unique_request_ids PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddleware::test_request_within_limit PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddleware::test_health_endpoint_not_rate_limited PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddleware::test_rate_limit_headers_present PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddleware::test_rate_limit_remaining_decreases PASSED [ 41%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddleware::test_rate_limit_exceeded PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddlewareClientId::test_get_client_id_with_bearer_token PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddlewareClientId::test_get_client_id_with_forwarded_header PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddlewareClientId::test_get_client_id_fallback_to_client_host PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestRateLimitMiddlewareClientId::test_get_client_id_no_client PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestSecurityHeadersMiddleware::test_security_headers_added PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestSecurityHeadersMiddleware::test_hsts_header_value PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestSecurityHeadersMiddleware::test_docs_endpoint_skipped PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_user_by_id_found PASSED [ 42%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_user_by_id_not_found PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_create_access_token PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_current_user_valid_token PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_current_user_invalid_token PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_current_user_expired_token PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestAuthMiddleware::test_get_current_user_user_not_found PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_insufficient_credits_error PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_quota_exceeded_error_alias PASSED [ 43%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_credit_costs_defined PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_get_user_credits_success PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_get_user_credits_not_found PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_check_credits_sufficient PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_check_credits_insufficient PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_check_credits_trend_analysis PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_deduct_credits_success PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_deduct_credits_insufficient PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_add_credits_success PASSED [ 44%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_add_credits_without_payment_id PASSED [ 45%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_add_credits_user_not_found PASSED [ 45%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_legacy_check_copy_quota PASSED [ 45%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_legacy_get_user_quota PASSED [ 45%]
backend/tests/unit/test_middleware.py::TestQuotaMiddleware::test_legacy_increment_quota PASSED [ 45%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_user_model_instantiation PASSED [ 45%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_user_model_all_fields PASSED [ 45%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_license_model_instantiation PASSED [ 45%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_license_device_model_instantiation PASSED [ 45%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_product_model_instantiation PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_product_model_all_fields PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_copy_history_model_instantiation PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_payment_event_model_instantiation PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_payment_model_instantiation PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_payment_model_all_fields PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_scraping_job_model_instantiation PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelInstantiation::test_scraping_job_model_all_fields PASSED [ 46%]
backend/tests/unit/test_models.py::TestModelTableNames::test_user_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_license_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_license_device_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_product_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_copy_history_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_payment_event_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_payment_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelTableNames::test_scraping_job_table_name PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelRelationships::test_user_has_licenses_relationship PASSED [ 47%]
backend/tests/unit/test_models.py::TestModelRelationships::test_user_has_copy_history_relationship PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelRelationships::test_license_has_user_relationship PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelRelationships::test_license_has_devices_relationship PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelRelationships::test_license_device_has_license_relationship PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelRelationships::test_copy_history_has_user_relationship PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelColumns::test_user_email_is_unique PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelColumns::test_user_email_is_indexed PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelColumns::test_license_key_is_unique PASSED [ 48%]
backend/tests/unit/test_models.py::TestModelColumns::test_product_tiktok_id_is_unique PASSED [ 49%]
backend/tests/unit/test_models.py::TestModelColumns::test_product_has_sales_index PASSED [ 49%]
backend/tests/unit/test_models.py::TestModelDefaults::test_user_defaults PASSED [ 49%]
backend/tests/unit/test_models.py::TestModelDefaults::test_license_defaults PASSED [ 49%]
backend/tests/unit/test_models.py::TestModelDefaults::test_product_defaults PASSED [ 49%]
backend/tests/unit/test_models.py::TestModelDefaults::test_scraping_job_defaults PASSED [ 49%]
backend/tests/unit/test_models.py::TestBaseDeclarative::test_base_is_declarative PASSED [ 49%]
backend/tests/unit/test_models.py::TestBaseDeclarative::test_all_models_inherit_from_base PASSED [ 49%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_success PASSED [ 49%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_with_all_options PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_strips_whitespace PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_includes_metadata PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_instagram PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_tiktok PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_facebook PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_whatsapp PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_general PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_get_system_prompt_includes_language PASSED [ 50%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_build_prompt_basic PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_build_prompt_with_benefits PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_build_prompt_with_custom_instructions PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_api_error PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_empty_response PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_different_tones PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_different_types PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_with_unicode PASSED [ 51%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_with_zero_price PASSED [ 52%]
backend/tests/unit/test_openai_service.py::TestOpenAIService::test_generate_copy_with_very_long_title PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerSingleton::test_singleton_returns_same_instance PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerSingleton::test_singleton_maintains_state PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerInit::test_init_creates_connection PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerInit::test_init_skips_if_already_connected PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerInit::test_init_raises_on_connection_failure PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerClose::test_close_disconnects_database PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerClose::test_close_sets_database_to_none PASSED [ 52%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerDatabase::test_database_raises_when_not_initialized PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestPostgresManagerDatabase::test_database_returns_connection_when_initialized PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestModuleFunctions::test_init_db_calls_manager_init PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestModuleFunctions::test_close_db_calls_manager_close PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestModuleFunctions::test_get_database_returns_database PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_execute_query PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_execute_many PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_fetch_one PASSED [ 53%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_fetch_one_returns_none PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_fetch_all PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_fetch_val PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_begin_starts_transaction PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_commit_commits_transaction PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_rollback_rolls_back_transaction PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_context_manager_commits_on_success PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestDBSession::test_context_manager_rollback_on_exception PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestRepository::test_repository_requires_table_name PASSED [ 54%]
backend/tests/unit/test_postgres_shared.py::TestRepository::test_repository_with_table_name PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestInsufficientCreditsError::test_error_basic_message PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestInsufficientCreditsError::test_error_with_credits_info PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestInsufficientCreditsError::test_quota_exceeded_is_alias PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestCreditCosts::test_copy_costs_one_credit PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestCreditCosts::test_trend_analysis_costs_two_credits PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestCreditCosts::test_niche_report_costs_five_credits PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestGetUserCredits::test_get_credits_success PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestGetUserCredits::test_get_credits_user_not_found PASSED [ 55%]
backend/tests/unit/test_quota_middleware.py::TestGetUserCredits::test_get_credits_null_values PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestCheckCredits::test_check_credits_sufficient PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestCheckCredits::test_check_credits_insufficient PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestCheckCredits::test_check_credits_high_cost_action PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestCheckCredits::test_check_credits_unknown_action PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestDeductCredits::test_deduct_credits_success PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestDeductCredits::test_deduct_credits_insufficient PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestDeductCredits::test_deduct_credits_trend_analysis PASSED [ 56%]
backend/tests/unit/test_quota_middleware.py::TestAddCredits::test_add_credits_success PASSED [ 57%]
backend/tests/unit/test_quota_middleware.py::TestAddCredits::test_add_credits_with_payment_id PASSED [ 57%]
backend/tests/unit/test_quota_middleware.py::TestAddCredits::test_add_credits_user_not_found PASSED [ 57%]
backend/tests/unit/test_quota_middleware.py::TestLegacyFunctions::test_check_copy_quota PASSED [ 57%]
backend/tests/unit/test_quota_middleware.py::TestLegacyFunctions::test_get_user_quota PASSED [ 57%]
backend/tests/unit/test_quota_middleware.py::TestLegacyFunctions::test_increment_quota PASSED [ 57%]
backend/tests/unit/test_redis_service.py::test_redis_pool_singleton PASSED [ 57%]
backend/tests/unit/test_redis_service.py::test_redis_pool_get_instance PASSED [ 57%]
backend/tests/unit/test_redis_service.py::test_redis_pool_custom_url PASSED [ 57%]
backend/tests/unit/test_redis_service.py::test_redis_pool_close PASSED   [ 58%]
backend/tests/unit/test_redis_service.py::test_redis_pool_close_when_not_initialized PASSED [ 58%]
backend/tests/unit/test_redis_service.py::test_get_redis_pool PASSED     [ 58%]
backend/tests/unit/test_redis_service.py::test_close_redis_pool PASSED   [ 58%]
backend/tests/unit/test_redis_service.py::test_redis_pool_reconnect_after_close PASSED [ 58%]
backend/tests/unit/test_scheduler_routes.py::test_schedule_post_invalid_platform PASSED [ 58%]
backend/tests/unit/test_scheduler_routes.py::test_schedule_post_past_date PASSED [ 58%]
backend/tests/unit/test_scheduler_routes.py::test_schedule_post_success PASSED [ 58%]
backend/tests/unit/test_scheduler_routes.py::test_list_scheduled_posts PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_list_scheduled_posts_invalid_status PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_cancel_post_success PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_cancel_post_not_found PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_get_scheduler_stats PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_get_dlq_posts PASSED   [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_get_dlq_stats PASSED   [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_retry_dlq_post_success PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_retry_dlq_post_not_found PASSED [ 59%]
backend/tests/unit/test_scheduler_routes.py::test_retry_dlq_post_unauthorized PASSED [ 60%]
backend/tests/unit/test_scheduler_routes.py::test_retry_dlq_post_failure PASSED [ 60%]
backend/tests/unit/test_scheduler_routes.py::test_retry_all_dlq_posts PASSED [ 60%]
backend/tests/unit/test_scheduler_routes.py::test_delete_all_dlq_posts PASSED [ 60%]
backend/tests/unit/test_scraper_service.py::TestFormatProduct::test_format_product_basic PASSED [ 60%]
backend/tests/unit/test_scraper_service.py::TestFormatProduct::test_format_product_with_json_images PASSED [ 60%]
backend/tests/unit/test_scraper_service.py::TestFormatProduct::test_format_product_with_json_metadata PASSED [ 60%]
backend/tests/unit/test_scraper_service.py::TestFormatProduct::test_format_product_invalid_json_images PASSED [ 60%]
backend/tests/unit/test_scraper_service.py::TestGetRedisPool::test_get_redis_pool_success PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetProducts::test_get_products_basic PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetProducts::test_get_products_with_filters PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetProducts::test_get_products_invalid_sort PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorSearchProducts::test_search_products_basic PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorSearchProducts::test_search_products_empty_results PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorTrendingProducts::test_get_trending_products_basic PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorTrendingProducts::test_get_trending_products_with_category PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorCategories::test_get_categories_success PASSED [ 61%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetProductById::test_get_product_by_id_found PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetProductById::test_get_product_by_id_not_found PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorEnqueueJob::test_enqueue_refresh_job_success PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetJobStatus::test_get_job_status_found PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorGetJobStatus::test_get_job_status_not_found PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorSaveProducts::test_save_products_empty_list PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorSaveProducts::test_save_products_success PASSED [ 62%]
backend/tests/unit/test_scraper_service.py::TestScraperOrchestratorSaveProducts::test_save_products_large_batch PASSED [ 62%]
backend/tests/unit/test_status_webhooks.py::TestWebhookConfig::test_webhook_config_creation PASSED [ 62%]
backend/tests/unit/test_status_webhooks.py::TestWebhookConfig::test_webhook_config_with_secret PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestWebhookEvent::test_webhook_event_creation PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestWebhookEvent::test_webhook_event_serialization PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestMetricsCollector::test_hmac_signature_generation PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestWebhookDelivery::test_send_webhook_success PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestWebhookDelivery::test_send_webhook_failure PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestWebhookDelivery::test_send_webhook_timeout PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestTriggerEvent::test_trigger_event_no_webhooks PASSED [ 63%]
backend/tests/unit/test_status_webhooks.py::TestTriggerEvent::test_trigger_event_inactive_webhook PASSED [ 64%]
backend/tests/unit/test_status_webhooks.py::TestListWebhooks::test_list_webhooks_empty PASSED [ 64%]
backend/tests/unit/test_status_webhooks.py::TestListWebhooks::test_list_webhooks_with_data PASSED [ 64%]
backend/tests/unit/test_status_webhooks.py::TestCreateWebhook::test_create_webhook PASSED [ 64%]
backend/tests/unit/test_status_webhooks.py::TestGetWebhook::test_get_webhook_found PASSED [ 64%]
